step,tag,value,source
626688,train/clip_fraction,0.04638671875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
626688,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
626688,train/entropy_loss,-0.26283085346221924,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
626688,train/explained_variance,0.1797313094139099,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
626688,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
626688,train/loss,38.63282775878906,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
626688,train/policy_gradient_loss,-0.002479004440829158,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
626688,train/value_loss,86.22574615478516,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/approx_kl,0.006948846857994795,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/clip_fraction,0.05419921875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/entropy_loss,-0.2668132483959198,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/explained_variance,0.21387118101119995,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/loss,41.210636138916016,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/policy_gradient_loss,-0.0032945091370493174,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
630784,train/value_loss,70.03681182861328,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/approx_kl,0.004673568531870842,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/clip_fraction,0.0465494804084301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/entropy_loss,-0.27021193504333496,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/explained_variance,0.16328412294387817,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/loss,43.8387336730957,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/policy_gradient_loss,-0.0026441605295985937,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
634880,train/value_loss,97.03787994384766,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/approx_kl,0.00534404581412673,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/clip_fraction,0.041015625,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/entropy_loss,-0.262961208820343,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/explained_variance,0.19313359260559082,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/loss,46.99734115600586,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/policy_gradient_loss,-0.0028842901811003685,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
638976,train/value_loss,97.62028503417969,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/approx_kl,0.006202683784067631,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/clip_fraction,0.0565592460334301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/entropy_loss,-0.26510095596313477,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/explained_variance,0.224090576171875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/loss,33.44363021850586,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/policy_gradient_loss,-0.0023531538899987936,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
643072,train/value_loss,87.87902069091797,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/approx_kl,0.004020430147647858,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/clip_fraction,0.0361735038459301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/entropy_loss,-0.24392852187156677,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/explained_variance,0.06323444843292236,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/loss,50.07551956176758,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/policy_gradient_loss,-0.002203583950176835,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
647168,train/value_loss,109.61493682861328,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/approx_kl,0.005303658545017242,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/clip_fraction,0.0489095039665699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/entropy_loss,-0.24946394562721252,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/explained_variance,0.20146185159683228,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/loss,38.129581451416016,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/policy_gradient_loss,-0.004710487090051174,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
651264,train/value_loss,88.71878814697266,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/approx_kl,0.0037477039732038975,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/clip_fraction,0.0420328788459301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/entropy_loss,-0.255138635635376,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/explained_variance,0.22003889083862305,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/loss,43.4211540222168,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/policy_gradient_loss,-0.002660785336047411,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
655360,train/value_loss,83.56842803955078,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/approx_kl,0.006491060834378004,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/clip_fraction,0.0548909492790699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/entropy_loss,-0.2599146366119385,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/explained_variance,0.06061112880706787,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/loss,49.85327911376953,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/policy_gradient_loss,-0.0029599375557154417,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
659456,train/value_loss,103.24789428710938,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/approx_kl,0.004805668257176876,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/clip_fraction,0.0445963554084301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/entropy_loss,-0.24562197923660278,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/explained_variance,0.13890838623046875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/loss,41.86918640136719,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/policy_gradient_loss,-0.0021253691520541906,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
663552,train/value_loss,91.81056213378906,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/approx_kl,0.005251249298453331,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/clip_fraction,0.0612386055290699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/entropy_loss,-0.2833729684352875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/explained_variance,0.17702561616897583,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/loss,40.80577850341797,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/policy_gradient_loss,-0.0012752292677760124,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
667648,train/value_loss,89.16348266601562,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/approx_kl,0.005466502159833908,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/clip_fraction,0.0394287109375,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/entropy_loss,-0.25910574197769165,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/explained_variance,0.1330379843711853,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/loss,43.5687141418457,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/policy_gradient_loss,-0.0028835944831371307,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
671744,train/value_loss,92.32938385009766,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/approx_kl,0.005312485620379448,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/clip_fraction,0.0442708320915699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/entropy_loss,-0.27239593863487244,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/explained_variance,0.13096332550048828,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/loss,51.11907196044922,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/policy_gradient_loss,-0.003798728110268712,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
675840,train/value_loss,106.80704498291016,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/approx_kl,0.004010457545518875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/clip_fraction,0.0385335274040699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/entropy_loss,-0.2712532877922058,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/explained_variance,0.19675779342651367,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/loss,53.28749465942383,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/policy_gradient_loss,-0.0034384794998914003,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
679936,train/value_loss,111.25299835205078,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/approx_kl,0.005384940654039383,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/clip_fraction,0.0379638671875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/entropy_loss,-0.2540278434753418,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/explained_variance,0.2540992498397827,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/loss,36.61585998535156,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/policy_gradient_loss,-0.002459194976836443,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
684032,train/value_loss,88.43966674804688,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/approx_kl,0.005686026532202959,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/clip_fraction,0.0494384765625,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/entropy_loss,-0.2700115740299225,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/explained_variance,0.17276179790496826,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/loss,36.375587463378906,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/policy_gradient_loss,-0.0018398801330477,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
688128,train/value_loss,81.6749496459961,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
692224,time/fps,56.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
692224,train/approx_kl,0.005845313426107168,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
692224,train/clip_fraction,0.0457356758415699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
692224,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
692224,train/entropy_loss,-0.27251136302948,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
